#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
166.67	0.973	41.47	38.87	38.00	36.74	38.60	166.63	13	0.16	0.674	2.44	-39.65	-100.00	0.16	52.19	-10000	
164.95	0.964	43.21	39.26	40.98	40.40	38.17	164.91	13	-2.73	0.686	4.87	-36.64	-100.00	-2.73	52.01	-10000	
163.27	0.950	43.70	39.22	41.78	40.97	37.40	161.61	13	-0.57	0.756	8.53	-40.45	-100.00	-0.57	51.66	-10000	
158.42	0.911	41.72	37.95	39.36	38.18	35.32	156.83	12	2.35	0.625	11.53	-35.77	-100.00	2.35	51.14	-10000	
155.34	0.783	43.31	34.59	42.68	35.58	31.70	-10000	5	1.12	0.497	19.21	-33.27	-100.00	1.12	-10000	-10000	
155.34	0.790	48.96	33.44	48.84	41.27	28.59	-10000	5	-9.76	0.510	18.43	-28.04	-100.00	-9.76	-10000	-10000	
153.85	0.798	51.47	34.37	51.38	43.76	26.10	-10000	6	-13.92	0.594	14.51	-28.81	-100.00	-13.92	-10000	-10000	
153.85	0.721	53.78	34.38	53.73	46.60	21.48	-10000	0	-18.97	0.617	13.73	-26.99	-100.00	-18.97	-10000	-10000	
155.34	0.541	54.22	36.10	54.15	44.21	16.31	-10000	0	-21.44	0.439	12.09	-22.75	-100.00	-21.44	-10000	-10000	
163.27	0.473	51.76	30.23	51.73	37.68	14.74	-10000	0	-21.19	0.530	8.41	-32.35	-100.00	-21.19	-10000	-10000	
179.78	0.388	49.03	24.13	49.02	34.20	11.48	-10000	1	-19.43	0.452	9.60	-33.16	-100.00	-19.43	-10000	-10000	
51.78	0.836	43.27	21.26	43.24	30.94	11.68	-10000	1	-16.12	0.540	6.62	-39.46	-100.00	-16.12	-10000	-10000	
50.00	0.773	36.74	16.84	36.69	25.54	-10000	-10000	1	-12.88	0.439	6.60	-41.42	-100.00	-12.88	-10000	-10000	
51.12	0.755	33.77	15.66	33.69	19.92	10.70	-10000	1	-3.72	0.538	9.93	-50.41	-100.00	-3.72	-10000	-10000	
50.79	0.620	39.73	19.95	39.68	26.54	10.39	-10000	1	-10.05	0.514	8.55	-42.91	-100.00	-10.05	-10000	-10000	
49.54	0.817	46.49	32.72	46.30	35.69	-10000	-10000	0	-18.70	0.538	4.49	-34.64	-100.00	-18.70	-10000	-10000	
65.57	0.433	44.35	37.84	43.25	39.59	12.31	-10000	0	-23.24	0.573	7.64	-32.11	-100.00	-23.24	-10000	-10000	
-10000	-10000	37.17	32.06	35.57	33.37	-10000	-10000	0	-15.25	0.290	0.15	-29.49	-100.00	-15.25	-10000	-10000	
158.42	0.721	40.76	37.10	38.32	38.31	33.07	163.20	13	-2.36	0.802	-0.42	-46.74	-100.00	-2.78	51.83	-10000	
156.86	0.848	43.14	39.91	40.34	40.56	36.68	156.83	13	-1.55	0.737	-1.61	-39.56	-100.00	-3.17	51.14	-10000	
150.94	0.828	43.08	40.51	39.58	40.51	36.51	150.87	12	0.19	0.696	2.15	-37.09	-100.00	0.19	50.47	-49.85	
145.45	0.861	43.85	41.02	40.64	40.63	39.16	144.14	13	-2.15	0.711	-0.88	-37.85	-100.00	-3.02	49.68	-54.30	
142.86	0.875	44.20	40.36	41.89	41.45	39.37	140.28	13	-1.23	0.752	-4.42	-39.69	-100.00	-5.65	49.21	-46.53	
136.75	0.826	44.13	40.51	41.65	41.70	39.46	136.68	13	-2.31	0.808	-7.22	-43.88	-100.00	-9.52	48.76	-36.81	
135.59	0.717	43.77	40.35	41.13	40.77	39.74	135.58	13	-0.73	0.789	-10.86	-43.17	0.84	-13.54	48.62	-26.29	fr
134.45	0.696	43.74	39.88	41.43	41.31	38.87	133.33	13	-0.32	0.745	-9.97	-39.34	0.79	-13.14	48.33	-17.90	fr
133.33	0.731	43.11	39.56	40.58	40.69	38.44	132.18	13	0.31	0.746	-9.22	-40.03	-100.00	-11.02	48.18	-13.44	fr
132.23	0.814	41.86	38.41	39.25	39.38	37.06	132.18	13	-2.38	0.730	-8.21	-40.28	-100.00	-10.76	48.18	-10000	fr
132.23	0.750	41.72	37.87	39.41	39.61	35.55	132.18	12	-2.24	0.698	-6.10	-38.10	-100.00	-10.37	48.18	-10000	
164.95	0.336	35.24	30.01	33.69	34.11	-10000	-10000	0	-6.15	0.677	1.08	-42.44	-100.00	-7.27	-10000	-10000	
163.27	0.478	23.26	19.94	20.36	17.74	18.45	-10000	1	7.91	0.351	10.26	-46.69	-100.00	7.91	-10000	-10000	
139.13	0.445	21.94	19.15	18.45	15.98	17.93	-10000	1	9.76	0.581	8.01	-56.05	-100.00	9.76	-10000	-10000	
73.39	0.580	21.51	17.66	18.97	17.39	14.56	-10000	1	4.84	0.538	9.45	-52.94	-100.00	4.84	-10000	-10000	
50.16	0.847	20.91	15.68	19.09	16.20	11.54	-10000	1	5.23	0.503	7.98	-52.86	-100.00	5.23	-10000	-10000	
-10000	-10000	36.32	23.32	36.09	30.46	12.17	-10000	1	-9.14	0.754	4.40	-50.82	-100.00	-9.14	-10000	-10000	
49.84	0.739	46.48	34.82	46.17	40.28	28.05	-10000	5	-8.38	0.782	-8.78	-43.10	-100.00	-21.88	-10000	-10000	
-10000	-10000	41.57	33.12	40.89	35.63	26.70	-10000	5	-8.49	0.617	-3.54	-37.96	-100.00	-16.83	-10000	-10000	
148.15	0.599	40.49	36.78	38.08	39.69	-10000	-10000	0	-3.58	0.794	0.69	-44.67	0.27	-6.17	-10000	-10000	
145.45	0.805	42.42	39.19	39.61	39.87	37.36	145.40	13	-2.40	0.787	0.74	-43.91	0.30	-4.76	49.83	-10000	fr
142.86	0.887	40.39	38.01	36.64	34.83	37.48	141.59	13	-0.98	0.711	1.37	-43.65	0.66	-0.98	49.37	-10000	fr
142.86	0.956	44.37	38.15	43.18	42.78	33.63	142.82	13	-9.99	0.807	0.58	-42.71	0.95	-9.99	49.52	17.06	fr
142.86	0.891	43.21	37.50	41.85	41.53	35.40	142.82	13	-9.64	0.842	1.24	-47.44	0.90	-9.64	49.52	1.60	fr
144.14	0.925	41.15	38.13	38.14	38.28	36.25	144.14	13	-3.28	0.769	2.19	-44.09	0.74	-3.28	49.68	5.86	fr
145.45	0.945	41.20	38.63	37.70	38.44	36.20	145.40	13	-5.54	0.812	2.07	-47.51	0.88	-5.54	49.83	3.39	fr
145.45	0.921	41.45	39.27	37.39	40.35	31.75	144.14	13	-6.82	0.776	1.09	-42.56	-100.00	-6.82	49.68	1.72	fr
144.14	0.930	39.57	36.50	36.61	37.62	31.22	144.14	13	-2.97	0.664	0.01	-38.24	-100.00	-2.97	49.68	-1.08	fr
144.14	0.892	40.44	34.93	39.00	38.40	30.91	144.14	13	-7.71	0.692	-0.23	-38.97	-100.00	-7.95	49.68	-3.29	
144.14	0.863	36.09	31.51	34.22	33.25	28.58	144.14	13	-2.17	0.717	3.15	-45.59	-100.00	-2.17	49.68	-10000	
152.38	0.774	28.43	25.50	25.29	21.27	24.14	145.40	12	8.90	0.525	13.80	-48.58	-100.00	8.90	49.83	-10000	
152.38	0.712	23.79	21.93	18.92	16.81	21.19	-10000	1	12.09	0.554	20.16	-54.13	-100.00	12.09	-10000	-10000	
163.27	0.522	21.73	17.98	19.06	15.29	16.65	-10000	1	8.56	0.580	14.31	-56.70	-100.00	8.56	-10000	-10000	
52.63	0.911	21.08	16.94	18.68	18.25	-10000	-10000	1	6.00	0.606	9.21	-54.85	-100.00	6.00	-10000	-10000	
51.45	0.806	20.07	15.83	17.63	16.69	-10000	-10000	1	8.14	0.566	12.41	-54.73	-100.00	8.14	-10000	-10000	
50.31	0.702	24.80	17.97	23.71	20.23	13.08	-10000	1	2.38	0.543	10.69	-50.29	-100.00	2.38	-10000	-10000	
50.16	0.811	36.25	26.21	35.79	31.49	12.25	-10000	0	-10.84	0.702	6.50	-46.46	-100.00	-10.84	-10000	-10000	
50.63	0.620	41.40	31.22	40.97	34.69	-10000	-10000	0	-13.94	0.605	5.11	-38.36	0.35	-13.94	-10000	-10000	
179.78	0.270	38.70	32.16	37.61	33.87	-10000	-10000	0	-15.48	0.334	7.60	-30.11	-100.00	-15.48	-10000	-10000	
146.79	0.515	35.71	32.47	32.91	33.94	27.51	-10000	5	-3.58	0.753	1.28	-47.27	-100.00	-3.58	-10000	-10000	
146.79	0.812	36.59	34.84	31.77	34.49	31.50	142.82	12	0.91	0.677	-0.28	-42.06	-100.00	0.63	49.52	-10000	
144.14	0.935	36.75	34.47	32.84	34.28	31.79	144.14	13	1.65	0.639	-2.36	-40.33	-100.00	-0.71	49.68	-10000	
144.14	0.881	37.47	34.41	34.50	35.29	31.92	142.82	13	-1.74	0.712	-3.75	-43.25	-100.00	-5.49	49.52	-5.00	
142.86	0.880	35.64	33.44	31.61	32.81	31.43	142.82	12	3.03	0.593	-3.78	-39.72	-100.00	-0.75	49.52	-5.32	
141.59	0.618	35.50	34.01	30.12	34.06	27.43	141.59	12	-1.19	0.473	-3.87	-33.98	-100.00	-5.06	49.37	-5.52	
142.86	0.512	34.74	33.62	28.28	33.37	27.26	140.28	12	0.57	0.465	-8.65	-34.41	-100.00	-8.08	49.21	-2.67	
142.86	0.714	34.75	33.87	27.32	31.44	31.67	141.59	13	6.65	0.602	-13.01	-41.48	-100.00	-6.36	49.37	0.69	
142.86	0.842	34.73	34.02	26.50	28.46	33.34	141.59	13	7.59	0.680	-9.96	-48.25	-100.00	-2.37	49.37	3.74	
142.86	0.926	34.52	33.99	24.99	26.28	33.64	141.59	13	12.08	0.675	-7.67	-50.16	-100.00	4.41	49.37	6.69	
142.86	0.861	34.50	33.89	25.57	25.79	33.63	142.82	13	7.89	0.616	-5.89	-47.75	-100.00	2.00	49.52	3.87	
144.14	0.951	34.62	33.89	26.47	26.14	33.66	142.82	13	7.76	0.650	-4.92	-49.01	-100.00	2.84	49.52	2.53	
144.14	0.881	35.50	34.44	28.82	27.42	34.38	144.14	13	3.25	0.729	-3.98	-52.18	-100.00	-0.73	49.68	3.03	
144.14	0.922	37.80	36.55	31.80	30.61	36.46	142.82	13	6.42	0.784	-8.69	-52.93	-100.00	-2.26	49.52	0.76	
144.14	0.935	38.70	37.69	31.88	31.99	37.42	142.82	13	9.82	0.728	-10.68	-47.54	-100.00	-0.86	49.52	-0.20	
144.14	0.916	39.00	36.84	34.92	34.49	36.65	144.14	13	5.30	0.756	-8.63	-46.93	0.73	-3.33	49.68	-2.28	fr
142.86	0.946	37.17	34.95	33.18	31.94	34.49	142.82	13	-0.70	0.705	-1.67	-46.18	0.93	-2.51	49.52	-4.19	fr
142.86	0.891	36.48	33.76	33.16	30.94	33.03	142.82	13	2.53	0.730	2.95	-48.72	-100.00	-0.09	49.52	-6.88	fr
141.59	0.853	34.00	31.97	29.69	28.24	31.11	141.59	12	3.68	0.693	2.81	-49.19	-100.00	3.27	49.37	-10000	fr
150.94	0.750	29.70	26.85	26.47	25.57	23.37	135.58	12	7.22	0.551	5.96	-45.26	-100.00	7.22	48.62	-10000	
148.15	0.631	25.92	22.74	22.98	20.25	20.20	-10000	1	10.90	0.544	12.40	-50.31	-100.00	10.90	-10000	-10000	
163.27	0.528	26.90	18.88	26.11	18.92	14.88	-10000	1	5.38	0.433	13.12	-47.85	-100.00	5.38	-10000	-10000	
164.95	0.271	30.35	20.24	29.89	22.20	-10000	-10000	1	-1.96	0.441	10.26	-44.82	-100.00	-1.96	-10000	-10000	
-10000	-10000	31.82	26.61	30.25	28.83	-10000	-10000	0	-10.00	0.520	2.69	-40.84	-100.00	-11.81	-10000	-10000	
129.03	0.495	34.71	32.11	31.24	33.82	-10000	-10000	7	-7.48	0.668	-1.42	-42.25	-100.00	-8.90	-10000	-10000	
124.03	0.518	34.36	31.75	30.88	32.46	25.64	-10000	6	-3.33	0.581	-2.35	-39.57	-100.00	-5.68	-10000	-10000	
118.52	0.496	34.59	30.64	32.35	32.02	27.56	-10000	0	-3.44	0.681	-0.25	-44.74	-100.00	-3.69	-10000	-10000	
115.94	0.639	33.38	28.92	31.43	30.44	23.24	113.42	12	-3.93	0.580	-10000	-41.55	-100.00	-3.93	45.53	-10000	
111.89	0.460	33.51	26.50	32.54	28.33	21.59	114.27	12	-2.05	0.608	-10000	-44.85	-100.00	-2.05	45.66	-10000	
53.69	0.719	33.89	25.48	33.20	28.34	20.42	111.09	12	-1.54	0.442	-10000	-38.71	-100.00	-1.54	45.17	-10000	
52.98	0.884	36.04	27.86	35.32	30.77	21.20	105.95	12	-4.97	0.524	-10000	-39.04	-100.00	-4.97	44.35	-36.93	
52.46	0.909	30.70	25.77	28.99	25.98	22.75	103.89	12	-2.27	0.398	-0.37	-39.75	-100.00	-2.65	44.01	-31.16	
105.26	0.685	29.30	26.18	26.34	25.58	24.30	-10000	0	2.31	0.588	-10000	-46.74	-100.00	2.31	-10000	-12.33	
51.95	1.019	29.84	25.99	27.51	26.87	22.31	105.21	12	-2.23	0.574	-10000	-44.87	-100.00	-2.23	44.23	1.35	
105.26	0.771	30.60	26.72	28.26	26.38	25.54	105.21	12	-1.07	0.563	-0.39	-44.92	-100.00	-1.47	44.23	40.00	
105.26	0.575	29.16	26.67	25.52	25.84	21.98	105.95	12	5.53	0.610	-1.39	-47.43	-100.00	4.15	44.35	35.55	
107.38	0.546	28.19	25.99	24.04	22.49	24.48	121.21	12	5.35	0.503	-1.12	-46.57	-100.00	4.23	46.68	14.09	
109.59	0.673	30.52	27.38	27.62	28.35	22.90	111.09	12	-2.08	0.555	-10000	-42.63	-100.00	-2.08	45.17	-10000	
109.59	0.666	31.95	28.71	29.13	30.51	22.46	107.36	12	-1.98	0.603	-10000	-42.45	-100.00	-1.98	44.58	-10000	
108.84	0.750	32.34	29.77	28.82	30.59	22.87	-10000	0	-2.13	0.628	-0.80	-43.50	-100.00	-2.93	-10000	-10000	
109.59	0.699	31.92	29.95	27.50	30.50	23.10	-10000	0	0.74	0.746	-0.22	-50.22	-100.00	0.52	-10000	-10000	
111.11	0.694	31.57	29.51	27.27	28.26	27.08	-10000	6	1.89	0.654	-1.78	-47.09	-100.00	0.11	-10000	-10000	
109.59	0.654	31.22	28.30	28.09	29.92	21.82	-10000	0	-3.18	0.673	-0.70	-46.41	-100.00	-3.88	-10000	-10000	
110.34	0.707	32.10	29.06	29.08	30.47	23.53	-10000	7	-1.15	0.771	-10000	-52.05	-100.00	-1.15	-10000	-10000	
111.11	0.763	30.90	27.63	28.12	28.49	25.07	-10000	6	-1.52	0.717	-10000	-50.35	-100.00	-1.52	-10000	-10000	
110.34	0.619	29.74	27.98	24.91	27.63	23.32	-10000	0	1.46	0.533	-10000	-42.51	-100.00	1.46	-10000	-10000	
109.59	0.546	29.87	27.13	26.49	27.18	22.93	-10000	6	-0.49	0.595	-10000	-45.44	-100.00	-0.49	-10000	-10000	
113.48	0.288	27.58	24.50	24.59	23.22	21.15	-10000	1	0.05	0.582	-10000	-48.85	-100.00	0.05	-10000	-10000	
53.16	0.491	30.85	21.60	30.28	23.17	-10000	-10000	1	-5.09	0.540	-10000	-47.23	-100.00	-5.09	-10000	-10000	
53.33	0.487	36.52	19.22	36.43	24.35	-10000	-10000	1	-9.77	0.563	7.02	-46.95	-100.00	-9.77	-10000	-10000	
51.95	0.749	40.75	19.60	40.72	27.34	11.61	-10000	1	-11.07	0.572	10.10	-44.32	-100.00	-11.07	-10000	-10000	
48.78	0.587	45.12	23.38	45.09	31.92	11.82	-10000	1	-13.36	0.519	6.62	-37.71	-100.00	-13.36	-10000	-10000	
50.00	0.851	46.59	28.04	46.53	32.98	-10000	-10000	0	-17.48	0.471	5.79	-35.00	-100.00	-17.48	-10000	-10000	
49.23	0.592	41.38	28.92	41.12	31.08	10.99	-10000	0	-17.05	0.585	4.66	-41.11	-100.00	-17.05	-10000	-10000	
56.54	0.514	34.29	25.93	33.59	27.86	-10000	-10000	0	-13.52	0.511	3.66	-41.48	-100.00	-13.52	-10000	-10000	
50.79	0.567	29.30	25.52	26.89	26.79	-10000	-10000	0	-7.74	0.472	-2.07	-41.22	-100.00	-9.81	-10000	-10000	
-10000	-10000	29.15	25.10	26.94	27.25	-10000	-10000	0	-2.40	0.591	1.48	-45.20	-100.00	-2.40	-10000	-10000	
50.96	1.042	30.86	25.02	29.53	28.23	16.67	-10000	0	-7.46	0.673	-10000	-48.10	-100.00	-7.46	-10000	-10000	
101.91	0.339	30.95	24.45	29.83	27.20	19.15	-10000	1	-5.00	0.596	7.31	-45.46	-100.00	-5.00	-10000	-10000	
50.16	1.094	27.67	23.36	25.61	26.08	16.21	-10000	1	-1.92	0.612	3.49	-47.28	-100.00	-1.92	-10000	-10000	
177.78	0.319	27.19	23.22	24.92	23.38	21.27	-10000	1	-0.27	0.557	5.33	-47.68	-100.00	-0.27	-10000	-10000	
48.78	0.998	28.60	24.93	26.11	26.22	15.25	-10000	1	-4.62	0.507	4.77	-42.98	-100.00	-4.62	-10000	-10000	
47.76	0.731	29.78	25.07	27.97	27.99	-10000	-10000	6	-6.01	0.592	5.22	-44.50	-100.00	-6.01	-10000	-10000	
49.54	0.543	29.35	26.24	26.37	28.24	-10000	-10000	0	-8.10	0.577	2.85	-43.62	-100.00	-8.10	-10000	-10000	
50.16	0.954	31.07	28.84	27.09	29.82	-10000	-10000	0	-10.40	0.566	-3.55	-41.60	-100.00	-13.95	-10000	-10000	
51.61	0.549	29.68	27.06	26.16	28.27	-10000	-10000	0	-5.32	0.596	-3.16	-44.39	-100.00	-8.49	-10000	-10000	
52.46	0.589	29.87	25.77	27.70	28.06	14.44	-10000	0	-4.83	0.531	-2.12	-42.01	-100.00	-6.94	-10000	-10000	
50.00	0.725	26.80	23.81	23.64	25.50	-10000	-10000	1	-6.89	0.546	-5.29	-45.13	-100.00	-12.18	-10000	-10000	
53.51	0.705	29.31	23.44	27.98	25.23	-10000	-10000	1	-7.07	0.535	1.92	-44.99	-100.00	-7.07	-10000	-10000	
51.28	0.856	34.50	22.68	34.20	28.20	-10000	-10000	1	-13.84	0.550	2.08	-42.59	-100.00	-13.84	-10000	-10000	
47.76	0.724	36.78	20.05	36.68	25.69	12.43	-10000	1	-10.46	0.449	4.69	-41.58	0.26	-10.46	-10000	-10000	
49.54	0.805	35.38	18.96	35.28	24.98	10.36	-10000	1	-8.85	0.555	5.85	-46.00	-100.00	-8.85	-10000	-10000	
50.96	0.734	34.49	17.93	34.38	22.73	9.88	-10000	1	-6.82	0.438	6.84	-44.20	-100.00	-6.82	-10000	-10000	
50.63	0.727	34.14	17.58	34.02	22.79	-10000	-10000	1	-6.49	0.524	11.17	-47.02	-100.00	-6.49	-10000	-10000	
50.63	0.787	34.35	18.46	34.22	22.63	-10000	-10000	1	-4.91	0.394	6.45	-42.99	-100.00	-4.91	-10000	-10000	
50.31	0.725	35.56	21.10	35.39	25.07	9.65	-10000	1	-6.64	0.561	5.30	-46.15	0.20	-6.64	-10000	-10000	
50.79	0.757	27.50	16.62	27.11	18.94	-10000	-10000	1	0.20	0.509	5.24	-50.33	-100.00	0.20	-10000	-10000	
50.00	0.721	20.64	13.83	19.34	15.41	-10000	-10000	1	2.51	0.378	7.43	-49.75	-100.00	2.51	-10000	-10000	
-10000	-10000	20.65	14.08	19.24	15.88	-10000	-10000	1	4.72	0.442	8.61	-51.17	-100.00	4.72	-10000	-10000	
50.31	0.840	35.52	34.04	30.08	34.26	-10000	-10000	0	14.64	0.673	-7.87	-42.07	-100.00	-5.49	-10000	-10000	
50.47	0.704	37.85	36.91	30.71	37.01	13.09	-10000	0	16.06	0.641	-8.19	-37.70	0.42	-8.84	-10000	-10000	
-10000	-10000	26.17	23.57	22.59	23.75	10.62	-10000	1	10.88	0.475	4.19	-44.36	-100.00	-1.82	-10000	-10000	
49.69	0.746	21.49	17.47	18.97	18.40	-10000	-10000	1	5.28	0.579	5.50	-53.54	-100.00	2.86	-10000	-10000	
52.46	0.731	22.46	19.65	19.01	19.65	13.46	-10000	1	2.68	0.599	3.26	-53.14	-100.00	2.68	-10000	-10000	
50.96	0.677	22.91	18.97	20.50	19.77	13.35	-10000	1	3.04	0.626	5.80	-54.23	-100.00	3.04	-10000	-10000	
49.38	0.768	21.69	16.97	19.67	18.54	-10000	-10000	1	1.19	0.484	3.53	-49.87	-100.00	1.19	-10000	-10000	
51.61	0.837	22.34	19.31	19.00	19.90	-10000	-10000	1	6.04	0.525	-6.91	-49.95	-100.00	-0.87	-10000	-10000	
49.84	0.739	22.70	19.38	19.61	20.50	-10000	-10000	1	6.98	0.379	-6.02	-44.69	-100.00	0.96	-10000	-10000	
51.78	0.848	23.31	19.37	20.85	20.23	11.04	-10000	1	2.36	0.421	-2.20	-46.18	-100.00	0.16	-10000	-10000	
50.96	0.722	22.56	19.54	19.22	19.93	11.24	-10000	1	5.76	0.643	-1.72	-54.88	-100.00	4.04	-10000	-10000	
52.63	0.808	22.00	20.17	16.98	20.47	-10000	-10000	1	9.37	0.470	-4.11	-47.47	-100.00	5.26	-10000	-10000	
49.38	0.840	22.73	20.80	17.96	20.90	10.84	-10000	1	8.11	0.563	-4.35	-50.40	-100.00	3.75	-10000	-10000	
50.79	0.766	21.29	17.98	18.36	18.60	-10000	-10000	1	8.19	0.564	-1.86	-52.74	-100.00	6.33	-10000	-10000	
49.84	0.770	19.67	14.92	17.55	14.72	9.57	-10000	1	4.89	0.446	2.36	-52.45	-100.00	4.89	-10000	-10000	
51.12	0.852	19.80	14.42	17.96	15.04	8.30	-10000	1	2.15	0.622	4.31	-58.78	-100.00	2.15	-10000	-10000	
50.31	0.832	18.98	13.00	17.21	13.63	9.30	-10000	1	3.32	0.443	8.35	-53.45	-100.00	3.32	-10000	-10000	
50.47	0.869	19.32	13.33	17.45	14.70	-10000	-10000	1	5.91	0.659	6.08	-60.90	-100.00	5.91	-10000	-10000	
50.47	0.891	19.27	13.01	17.64	12.48	10.10	-10000	1	6.91	0.520	6.33	-57.19	-100.00	6.91	-10000	-10000	
49.69	0.822	20.10	13.68	18.54	15.39	-10000	-10000	1	4.32	0.429	5.59	-51.26	-100.00	4.32	-10000	-10000	
50.96	0.892	19.72	14.90	17.74	14.68	10.66	-10000	1	6.54	0.569	6.07	-56.86	-100.00	6.54	-10000	-10000	
51.28	0.559	19.22	13.53	17.45	14.86	-10000	-10000	1	7.49	0.502	6.77	-54.17	-100.00	7.49	-10000	-10000	
49.69	0.936	20.43	14.49	18.93	14.94	9.18	-10000	1	3.02	0.492	7.16	-53.74	-100.00	3.02	-10000	-10000	
50.79	0.732	20.42	16.07	18.03	17.19	-10000	-10000	1	2.05	0.547	6.04	-53.48	-100.00	2.05	-10000	-10000	
50.63	0.812	21.58	17.37	19.08	18.50	9.81	-10000	1	1.70	0.492	7.08	-50.18	-100.00	0.92	-10000	-10000	
49.69	0.816	22.19	18.38	19.54	20.11	-10000	-10000	1	2.71	0.561	8.48	-51.11	-100.00	1.77	-10000	-10000	
50.00	0.799	22.39	18.23	19.90	19.04	10.12	-10000	1	1.14	0.539	5.17	-51.33	-100.00	1.14	-10000	-10000	
52.12	0.842	23.39	19.22	21.12	21.14	-10000	-10000	1	-1.47	0.626	7.47	-52.86	-100.00	-2.34	-10000	-10000	
51.12	0.771	23.54	19.37	21.24	20.51	9.81	-10000	1	-1.38	0.393	7.41	-45.08	-100.00	-3.90	-10000	-10000	
49.69	0.756	28.34	20.50	27.53	21.89	-10000	-10000	1	-1.11	0.512	7.50	-47.49	-100.00	-1.11	-10000	-10000	
49.69	0.818	32.29	21.00	31.95	22.38	11.11	-10000	1	0.36	0.618	6.82	-51.25	-100.00	-1.17	-10000	-10000	
52.12	0.745	24.31	19.01	22.69	20.96	-10000	-10000	1	-0.08	0.421	6.17	-45.45	-100.00	-0.18	-10000	-10000	
50.47	0.849	24.88	21.18	22.33	22.15	9.86	-10000	1	5.88	0.421	2.14	-44.26	-100.00	-0.87	-10000	-10000	
50.96	0.762	24.92	21.12	22.42	23.06	-10000	-10000	1	0.77	0.596	4.93	-49.60	-100.00	-3.96	-10000	-10000	
50.96	0.819	25.20	21.06	22.99	21.96	10.20	-10000	1	0.45	0.467	4.77	-45.89	-100.00	-1.79	-10000	-10000	
49.23	0.739	25.78	20.29	24.23	22.96	-10000	-10000	1	-2.12	0.443	3.44	-44.12	-100.00	-4.57	-10000	-10000	
51.45	0.762	25.19	18.66	24.03	21.40	9.62	-10000	1	-4.26	0.497	5.35	-47.45	-100.00	-4.26	-10000	-10000	
49.69	0.720	26.28	21.52	24.44	23.44	-10000	-10000	1	2.11	0.550	7.51	-47.35	-100.00	-1.67	-10000	-10000	
50.00	0.802	25.71	21.31	23.67	23.38	10.12	-10000	1	-1.82	0.511	7.21	-45.96	-100.00	-4.67	-10000	-10000	
49.84	0.795	25.34	20.05	23.73	22.27	-10000	-10000	1	-3.21	0.562	5.80	-48.99	-100.00	-3.29	-10000	-10000	
50.79	0.789	25.32	20.77	23.31	22.26	-10000	-10000	1	3.65	0.515	5.89	-47.23	-100.00	-1.48	-10000	-10000	
52.29	0.733	26.36	21.91	24.36	24.00	-10000	-10000	1	2.06	0.606	3.93	-49.10	-100.00	-4.96	-10000	-10000	
50.00	0.786	26.53	22.05	24.52	23.94	11.32	-10000	1	-0.45	0.607	4.95	-49.20	-100.00	-3.99	-10000	-10000	
50.96	0.813	26.30	22.65	23.78	24.28	-10000	-10000	1	-0.61	0.583	4.96	-47.83	-100.00	-3.61	-10000	-10000	
50.79	0.727	25.85	22.60	22.96	24.07	9.88	-10000	1	-2.42	0.513	3.87	-45.34	-100.00	-5.87	-10000	-10000	
51.78	0.839	26.62	21.61	24.93	24.76	-10000	-10000	1	-4.68	0.455	3.97	-42.70	-100.00	-7.56	-10000	-10000	
50.63	0.827	27.10	22.30	25.30	24.55	-10000	-10000	1	-3.98	0.537	4.16	-45.74	-100.00	-6.31	-10000	-10000	
50.96	0.814	26.06	21.27	24.23	22.96	-10000	-10000	1	-3.30	0.380	5.20	-42.26	-100.00	-3.30	-10000	-10000	
50.16	0.912	26.67	21.05	25.22	23.65	9.75	-10000	1	-7.52	0.391	1.65	-41.88	-100.00	-7.52	-10000	-10000	
50.79	0.751	27.30	22.27	25.59	24.67	-10000	-10000	1	-5.86	0.430	5.00	-42.01	-100.00	-5.86	-10000	-10000	
50.63	0.894	27.14	22.20	25.42	24.76	11.20	-10000	1	-4.78	0.521	4.07	-44.94	-100.00	-5.64	-10000	-10000	
49.84	0.797	27.26	22.38	25.50	24.82	-10000	-10000	1	-2.62	0.583	3.20	-47.29	-100.00	-4.68	-10000	-10000	
50.96	0.841	28.23	23.72	26.29	25.72	11.28	-10000	1	-4.00	0.549	1.98	-45.03	-100.00	-5.81	-10000	-10000	
50.63	0.780	28.20	23.09	26.56	25.84	-10000	-10000	1	-4.73	0.460	2.35	-41.78	-100.00	-5.01	-10000	-10000	
50.79	0.806	28.26	23.16	26.61	25.91	11.15	-10000	1	-7.03	0.563	4.47	-45.39	-100.00	-7.03	-10000	-10000	
51.28	0.808	27.98	22.66	26.43	25.79	-10000	-10000	1	-8.70	0.468	2.69	-42.09	-100.00	-8.70	-10000	-10000	
50.31	0.671	28.02	22.22	26.64	25.05	11.51	-10000	1	-5.46	0.568	3.28	-46.45	-100.00	-5.46	-10000	-10000	
50.96	0.881	27.72	22.62	26.07	24.72	9.68	-10000	1	-1.67	0.661	0.70	-50.99	-100.00	-5.08	-10000	-10000	
