#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
105.26	0.669	33.10	30.69	29.35	28.50	29.72	105.95	12	7.12	0.673	-8.33	-49.62	-100.00	-1.21	44.35	-9.41	
104.58	0.680	30.78	29.14	25.70	25.37	28.56	103.89	12	7.43	0.630	-5.84	-50.61	-100.00	1.59	44.01	-10000	
103.23	0.709	29.92	28.22	24.92	24.24	27.77	103.89	13	5.94	0.578	-4.37	-49.45	-100.00	1.57	44.01	-10000	
103.23	0.691	29.35	28.02	23.48	22.66	27.61	103.17	12	8.96	0.601	-6.29	-52.01	-100.00	2.67	43.89	-10000	
101.27	0.713	27.29	25.95	21.18	26.58	-10000	-10000	0	11.48	0.489	-3.61	-43.79	-100.00	7.87	-10000	-10000	
103.23	0.697	25.88	23.73	21.63	20.95	22.43	-10000	1	7.54	0.559	5.83	-51.98	-100.00	7.54	-10000	-10000	
104.58	0.848	26.42	24.98	20.54	19.31	24.00	-10000	1	14.40	0.546	-10000	-53.11	-100.00	14.40	-10000	-10000	
104.58	0.735	26.12	25.05	19.24	15.38	24.77	103.89	13	16.50	0.599	-10000	-59.20	-100.00	16.50	44.01	-10000	
107.38	0.767	26.34	25.35	19.05	18.25	24.74	106.62	12	13.86	0.560	-10000	-54.72	-100.00	13.86	44.46	-10000	
108.11	0.856	26.88	25.98	19.38	19.45	25.24	108.05	12	12.72	0.553	-10000	-53.24	-100.00	12.72	44.69	22.12	
108.84	0.767	26.68	25.80	19.13	17.39	25.29	108.80	13	15.28	0.511	-10000	-53.74	-100.00	15.28	44.81	19.80	
111.11	0.828	30.24	26.80	27.57	19.48	26.21	109.56	12	11.95	0.571	-10000	-53.93	-100.00	11.95	44.93	16.05	
113.48	0.765	30.12	26.43	27.65	20.96	25.44	110.32	12	14.14	0.521	-10000	-50.53	-100.00	14.14	45.05	14.79	
113.48	0.729	27.51	26.64	19.77	17.04	26.38	112.64	13	15.91	0.502	-10000	-53.78	-100.00	15.91	45.41	12.81	
113.48	0.815	28.64	27.96	19.87	18.65	27.75	112.64	12	12.02	0.537	-10000	-53.43	-100.00	12.02	45.41	8.16	
114.29	0.799	29.54	28.95	20.41	18.47	28.83	113.42	12	9.58	0.553	-10000	-54.22	-100.00	9.58	45.53	3.30	
114.29	0.838	29.47	28.83	20.63	18.00	28.72	113.42	12	10.74	0.464	-10000	-51.54	-100.00	10.74	45.53	-8.20	
112.68	0.890	29.69	29.16	20.15	17.46	29.08	112.64	12	14.38	0.562	-0.01	-55.59	-100.00	14.37	45.41	-16.27	
111.11	0.762	29.51	29.00	19.67	17.17	28.93	112.64	12	14.96	0.512	-10000	-54.00	-100.00	14.96	45.41	-27.65	
109.59	0.834	29.95	29.30	21.10	19.04	29.20	108.80	12	12.80	0.557	-10000	-53.81	-100.00	12.80	44.81	-36.63	
105.96	0.670	29.50	28.66	21.91	20.31	28.52	106.62	12	10.40	0.513	-10000	-50.89	-100.00	10.40	44.46	-46.70	
101.91	0.781	28.89	27.92	21.57	26.41	24.18	102.52	12	11.18	0.515	-2.63	-44.87	-100.00	8.55	43.78	-53.48	
98.77	0.678	28.43	27.41	21.59	28.02	-10000	100.58	12	11.14	0.605	-2.77	-46.82	-100.00	8.37	43.45	-53.73	
95.81	0.833	29.08	26.86	24.91	26.41	24.67	95.76	12	3.49	0.568	-0.49	-46.88	-100.00	3.00	42.60	-10000	
93.57	0.647	27.12	25.53	21.90	23.25	24.02	93.52	12	7.44	0.496	-1.32	-47.36	-100.00	6.12	42.19	-10000	
90.91	0.689	27.71	26.04	22.51	23.58	24.62	-10000	5	7.15	0.517	0.94	-47.77	-100.00	7.15	-10000	-10000	
89.39	0.596	27.13	24.87	22.99	24.19	22.82	-10000	1	5.58	0.557	0.47	-48.66	-100.00	5.58	-10000	-10000	
89.89	0.608	25.74	24.17	20.42	18.75	23.87	-10000	1	7.48	0.476	-2.83	-51.18	-100.00	4.64	-10000	-10000	
87.43	0.779	26.33	24.60	20.86	22.62	21.90	-10000	1	9.33	0.514	-1.57	-48.62	-100.00	7.76	-10000	-10000	
87.43	0.760	26.45	24.87	21.12	25.70	-10000	-10000	1	8.85	0.657	1.97	-51.59	-100.00	8.85	-10000	-10000	
87.43	0.699	24.66	22.87	19.40	15.98	22.71	-10000	1	7.89	0.559	0.76	-56.95	-100.00	7.89	-10000	-10000	
86.49	0.674	24.12	22.28	18.89	15.06	22.06	-10000	1	10.40	0.638	-4.61	-61.30	-100.00	5.79	-10000	-10000	
86.96	0.513	25.20	23.49	20.22	24.18	-10000	-10000	1	9.37	0.634	-6.08	-51.99	-100.00	3.30	-10000	-10000	
86.49	0.600	27.12	25.25	22.34	26.58	-10000	-10000	6	6.71	0.626	-3.36	-49.21	-100.00	3.35	-10000	-10000	fr
50.79	0.575	28.50	25.53	25.38	28.03	-10000	-10000	0	3.36	0.643	-6.48	-48.57	0.44	-3.12	-10000	-10000	fr
49.54	0.956	25.49	23.58	20.83	24.62	-10000	-10000	1	5.12	0.581	-5.77	-49.20	-100.00	-0.65	-10000	-10000	fr
53.33	0.783	26.55	24.46	22.22	25.19	17.98	-10000	1	3.69	0.634	-2.20	-50.98	0.62	1.50	-10000	-10000	fr
155.34	0.432	21.76	19.26	17.79	17.25	16.73	-10000	1	10.32	0.330	5.28	-48.41	-100.00	10.32	-10000	-10000	fr
144.14	0.437	22.84	21.20	17.53	14.46	20.72	-10000	1	12.20	0.471	3.37	-55.31	-100.00	12.20	-10000	-10000	fr
-10000	-10000	21.26	17.88	18.13	14.37	16.55	-10000	1	6.30	0.482	4.23	-55.76	-100.00	6.30	-10000	-10000	
50.79	0.866	20.34	15.52	18.33	16.63	-10000	-10000	1	5.53	0.654	3.97	-60.51	-100.00	5.53	-10000	-10000	
51.45	0.747	19.77	13.67	18.17	15.28	-10000	-10000	1	4.85	0.465	4.43	-54.29	-100.00	4.85	-10000	-10000	
50.63	0.884	20.28	14.10	18.84	15.87	-10000	-10000	1	0.65	0.484	7.50	-54.33	-100.00	0.65	-10000	-10000	
50.31	0.904	20.11	14.80	18.29	16.45	-10000	-10000	1	3.02	0.583	6.94	-57.45	-100.00	3.02	-10000	-10000	
50.00	0.873	19.20	13.87	17.15	13.46	10.14	-10000	1	4.47	0.494	6.01	-57.08	-100.00	4.47	-10000	-10000	
51.45	0.937	19.46	13.87	17.64	15.39	-10000	-10000	1	2.99	0.515	4.59	-55.89	-100.00	2.99	-10000	-10000	
50.00	0.816	20.15	14.98	18.07	16.66	-10000	-10000	1	2.74	0.569	6.91	-56.67	-100.00	2.74	-10000	-10000	
51.12	1.021	19.59	14.63	17.61	16.72	-10000	-10000	1	1.78	0.482	5.79	-53.41	-100.00	1.78	-10000	-10000	
50.31	0.807	20.11	15.26	18.01	15.09	10.49	-10000	1	5.14	0.538	7.89	-57.03	-100.00	5.14	-10000	-10000	
51.28	0.990	20.36	16.17	18.07	17.06	-10000	-10000	1	2.97	0.576	6.02	-56.55	-100.00	2.97	-10000	-10000	
50.00	0.888	21.91	17.96	19.47	18.35	10.93	-10000	1	2.93	0.685	5.71	-60.42	-100.00	2.93	-10000	-10000	
50.31	0.722	23.43	19.01	21.34	20.50	-10000	-10000	1	-0.49	0.438	5.07	-48.22	-100.00	-1.04	-10000	-10000	
50.16	1.035	28.44	21.72	27.38	24.49	-10000	-10000	1	-1.40	0.603	4.78	-50.26	-100.00	-6.24	-10000	-10000	
51.45	0.664	26.17	21.51	24.26	23.43	-10000	-10000	1	-6.14	0.518	3.69	-47.95	-100.00	-6.20	-10000	-10000	
49.84	0.891	26.64	21.77	24.88	23.89	11.59	-10000	1	-3.10	0.501	7.21	-46.89	-100.00	-5.28	-10000	-10000	
50.31	0.770	26.97	21.88	25.30	24.32	-10000	-10000	1	-3.41	0.450	5.32	-44.77	-100.00	-4.85	-10000	-10000	
50.00	0.891	27.90	23.68	25.79	24.82	13.94	-10000	1	-8.19	0.437	5.70	-43.86	-100.00	-8.19	-10000	-10000	
49.84	0.894	28.48	22.65	27.13	24.96	-10000	-10000	1	-5.71	0.519	3.34	-46.46	-100.00	-7.56	-10000	-10000	
51.12	0.719	29.31	24.69	27.44	26.12	10.82	-10000	1	-5.76	0.540	4.10	-46.07	-100.00	-7.48	-10000	-10000	
50.96	0.964	29.65	25.09	27.75	26.70	-10000	-10000	0	-9.88	0.485	3.62	-43.53	-100.00	-9.88	-10000	-10000	
50.31	0.691	29.31	23.57	27.91	26.02	10.37	-10000	1	-10.69	0.559	1.32	-46.91	-100.00	-10.69	-10000	-10000	
50.16	0.898	29.59	24.09	28.13	26.56	-10000	-10000	1	-7.78	0.489	1.51	-43.81	-100.00	-10.18	-10000	-10000	
52.29	0.747	29.35	24.19	27.72	26.35	11.51	-10000	1	-8.62	0.433	-0.17	-42.21	-100.00	-8.78	-10000	-10000	
51.45	0.862	29.22	23.92	27.67	26.85	-10000	-10000	1	-7.73	0.510	4.71	-44.25	-100.00	-9.40	-10000	-10000	
50.00	0.892	28.91	23.46	27.42	26.08	10.84	-10000	1	-5.01	0.549	5.20	-46.46	-100.00	-7.20	-10000	-10000	
50.96	0.821	28.28	23.40	26.53	25.22	-10000	-10000	1	-6.74	0.554	5.62	-47.51	-100.00	-6.74	-10000	-10000	
49.69	1.008	27.05	21.72	25.48	23.30	10.15	-10000	1	-7.80	0.413	5.56	-44.66	-100.00	-7.80	-10000	-10000	
51.45	0.745	27.64	22.54	25.98	24.40	-10000	-10000	1	-8.14	0.483	7.34	-45.77	-100.00	-8.14	-10000	-10000	
50.96	0.943	27.26	22.66	25.37	24.58	10.63	-10000	1	-2.62	0.389	9.36	-42.68	-100.00	-3.52	-10000	-10000	
50.31	0.819	26.81	22.40	24.79	24.49	-10000	-10000	1	-2.82	0.580	7.83	-49.29	-100.00	-3.41	-10000	-10000	
50.00	0.963	26.55	19.71	25.50	23.18	11.00	-10000	1	-5.78	0.523	6.45	-48.38	-100.00	-6.97	-10000	-10000	
50.79	0.888	26.36	20.89	24.85	23.27	-10000	-10000	1	-2.94	0.514	5.91	-47.97	-100.00	-4.09	-10000	-10000	
50.63	0.844	25.97	20.47	24.46	22.67	10.58	-10000	1	-3.88	0.510	6.55	-48.43	-100.00	-3.88	-10000	-10000	
50.00	0.885	26.05	21.77	23.94	23.93	-10000	-10000	1	-6.93	0.603	6.94	-50.82	-100.00	-6.93	-10000	-10000	
50.47	0.920	26.50	21.85	24.61	24.11	-10000	-10000	1	-6.01	0.597	8.22	-50.38	-100.00	-6.01	-10000	-10000	
50.96	0.868	25.17	19.48	23.73	21.78	-10000	-10000	1	-3.39	0.490	8.79	-48.62	-100.00	-3.39	-10000	-10000	
50.00	0.779	25.50	19.45	24.20	22.33	-10000	-10000	1	-4.37	0.576	4.46	-51.28	-100.00	-4.37	-10000	-10000	
51.45	0.849	25.68	20.46	24.07	23.21	-10000	-10000	1	-7.40	0.525	1.57	-48.43	-100.00	-7.40	-10000	-10000	
50.96	0.815	25.27	19.78	23.75	22.60	-10000	-10000	1	-6.74	0.539	5.82	-49.56	-100.00	-6.74	-10000	-10000	
51.28	0.804	24.81	20.35	22.76	21.70	-10000	-10000	1	-4.27	0.549	6.15	-50.84	-100.00	-4.27	-10000	-10000	
50.63	0.916	23.82	19.03	21.97	20.38	10.74	-10000	1	-1.22	0.593	6.99	-53.94	-100.00	-1.22	-10000	-10000	
50.47	0.887	23.82	18.76	22.11	20.24	12.44	-10000	1	-1.07	0.444	4.70	-48.66	-100.00	-1.07	-10000	-10000	
50.31	0.920	24.76	18.19	23.62	20.86	9.76	-10000	1	-2.75	0.495	3.39	-49.71	-100.00	-2.75	-10000	-10000	
50.79	0.871	25.24	18.95	24.01	22.25	-10000	-10000	1	-4.07	0.510	2.68	-48.85	-100.00	-4.07	-10000	-10000	
50.31	0.941	26.44	18.40	25.64	22.15	-10000	-10000	1	-4.37	0.593	5.07	-52.17	-100.00	-4.37	-10000	-10000	
50.63	0.865	24.65	18.41	23.38	20.51	-10000	-10000	1	-1.17	0.554	6.89	-52.22	0.51	-1.17	-10000	-10000	
50.00	0.894	24.07	17.84	22.77	18.50	11.73	-10000	1	0.83	0.510	5.52	-52.60	-100.00	0.83	-10000	-10000	
50.47	0.922	22.92	17.44	21.34	18.96	-10000	-10000	1	-1.41	0.529	6.73	-52.82	-100.00	-1.41	-10000	-10000	
47.20	0.618	22.15	17.33	20.24	18.22	10.49	-10000	1	-1.34	0.537	7.75	-53.86	-100.00	-1.34	-10000	-10000	
-10000	-10000	22.32	17.29	20.52	19.01	-10000	-10000	1	4.50	0.465	13.76	-50.56	-100.00	4.50	-10000	-10000	
54.42	0.473	23.35	17.81	21.68	20.20	-10000	-10000	1	1.81	0.557	11.44	-52.65	-100.00	1.81	-10000	-10000	
54.42	0.658	24.26	17.29	23.12	20.00	10.86	-10000	1	-0.27	0.572	11.45	-53.45	-100.00	-0.27	-10000	-10000	
50.47	0.869	24.56	16.55	23.68	19.92	10.80	-10000	1	-1.90	0.445	9.04	-49.01	-100.00	-1.90	-10000	-10000	
52.29	0.837	24.54	16.99	23.60	20.35	-10000	-10000	1	-2.33	0.507	10.13	-50.64	-100.00	-2.33	-10000	-10000	
50.00	0.861	23.86	17.45	22.58	20.17	-10000	-10000	1	-1.38	0.499	6.10	-50.54	-100.00	-1.38	-10000	-10000	
50.63	0.969	22.97	17.92	21.18	19.19	-10000	-10000	1	0.18	0.508	3.39	-51.84	-100.00	0.18	-10000	-10000	
50.31	0.794	22.55	16.96	20.92	17.54	11.00	-10000	1	3.76	0.507	6.45	-53.45	-100.00	3.76	-10000	-10000	
50.47	0.949	22.93	18.35	20.95	19.69	-10000	-10000	1	2.41	0.552	8.64	-52.96	-100.00	2.41	-10000	-10000	
49.84	0.859	21.94	17.25	19.87	18.40	10.79	-10000	1	0.21	0.501	8.08	-52.38	-100.00	0.21	-10000	-10000	
51.28	0.917	21.79	16.50	20.09	16.69	12.81	-10000	1	2.07	0.529	5.81	-55.09	-100.00	2.07	-10000	-10000	
50.63	0.931	21.98	17.19	20.07	18.09	10.54	-10000	1	1.86	0.504	4.57	-52.80	-100.00	1.86	-10000	-10000	
50.16	0.801	21.63	16.22	19.98	17.42	10.45	-10000	1	1.24	0.434	8.08	-51.17	-100.00	1.24	-10000	-10000	
49.84	0.983	21.04	13.93	19.93	14.39	9.63	-10000	1	5.25	0.424	4.47	-53.90	-100.00	5.25	-10000	-10000	
50.31	0.803	20.79	14.93	19.20	16.77	-10000	-10000	1	1.59	0.520	6.19	-54.69	-100.00	1.59	-10000	-10000	
50.96	1.035	20.21	14.61	18.59	15.64	10.12	-10000	1	0.81	0.417	7.52	-52.44	-100.00	0.81	-10000	-10000	
50.47	0.794	20.50	14.95	18.73	17.18	-10000	-10000	1	2.12	0.541	7.66	-55.05	-100.00	2.12	-10000	-10000	
50.31	0.989	21.41	15.93	19.80	16.37	10.95	-10000	1	2.95	0.485	4.08	-53.86	-100.00	2.95	-10000	-10000	
50.16	0.803	20.46	16.05	18.18	17.10	-10000	-10000	1	2.45	0.613	6.09	-58.10	-100.00	2.45	-10000	-10000	
50.79	0.931	20.70	15.73	18.79	17.29	-10000	-10000	1	2.86	0.604	5.97	-57.51	-100.00	2.86	-10000	-10000	
50.47	0.879	20.91	15.39	19.23	17.03	-10000	-10000	1	1.16	0.672	3.21	-61.04	-100.00	1.16	-10000	-10000	
50.63	0.876	20.09	15.21	18.07	14.55	11.55	-10000	1	7.03	0.615	6.32	-60.74	-100.00	7.03	-10000	-10000	
50.00	0.955	19.85	14.99	17.87	16.14	-10000	-10000	1	5.18	0.510	5.90	-54.96	-100.00	5.18	-10000	-10000	
50.31	0.912	20.26	14.80	18.52	15.77	-10000	-10000	1	5.31	0.643	6.84	-60.83	-100.00	5.31	-10000	-10000	
50.63	0.995	19.68	14.13	18.04	15.57	-10000	-10000	1	3.72	0.598	6.57	-58.97	-100.00	3.72	-10000	-10000	
50.16	0.880	18.97	13.88	16.98	14.62	10.03	-10000	1	2.93	0.696	8.88	-64.77	-100.00	2.93	-10000	-10000	
50.79	0.902	21.19	14.94	19.84	18.12	-10000	-10000	1	0.64	0.547	9.50	-54.34	-100.00	0.64	-10000	-10000	
50.63	0.948	22.97	17.97	21.19	19.04	10.69	-10000	1	-2.42	0.664	7.84	-58.61	0.38	-2.42	-10000	-10000	
-10000	-10000	23.69	18.84	21.83	20.37	-10000	-10000	1	-3.19	0.683	5.36	-58.29	0.40	-3.19	-10000	-10000	
150.94	0.480	26.51	22.95	23.90	24.87	-10000	-10000	1	3.91	0.576	4.42	-48.74	-100.00	3.91	-10000	-10000	
137.93	0.716	32.44	30.70	27.61	32.03	-10000	-10000	0	2.31	0.538	4.94	-40.09	-100.00	2.31	-10000	-10000	
134.45	0.699	33.63	30.64	30.57	31.38	27.73	-10000	6	-0.27	0.506	0.50	-39.58	-100.00	-0.27	-10000	-10000	
125.00	0.706	35.50	29.52	34.23	32.86	25.62	-10000	5	-2.28	0.671	-10000	-45.16	-100.00	-2.28	-10000	-10000	
124.03	0.769	36.08	26.67	35.55	28.90	23.14	-10000	0	-0.46	0.487	1.21	-41.40	-100.00	-0.46	-10000	-10000	
132.23	0.709	38.42	23.48	38.28	27.22	21.14	-10000	1	0.66	0.491	4.21	-43.22	-100.00	0.66	-10000	-10000	
136.75	0.700	41.11	24.44	41.02	30.70	19.21	-10000	1	-3.79	0.526	6.32	-40.97	-100.00	-3.79	-10000	-10000	
139.13	0.689	43.36	25.19	43.29	33.19	20.09	-10000	6	-8.66	0.466	9.40	-36.41	-100.00	-8.66	-10000	-10000	
148.15	0.725	43.56	26.70	43.47	34.39	22.85	-10000	0	-9.37	0.598	8.16	-40.15	-100.00	-9.37	-10000	-10000	
152.38	0.771	42.34	30.41	42.05	36.09	28.21	149.49	12	-3.85	0.600	6.20	-38.53	-100.00	-3.85	50.31	-10000	
156.86	0.869	40.43	33.79	39.37	35.71	32.57	153.78	12	1.73	0.618	4.22	-39.71	-100.00	1.73	50.80	-10000	
160.00	0.963	39.40	36.25	36.53	34.30	35.51	159.94	12	8.49	0.625	3.83	-41.44	-100.00	8.49	51.48	-10000	
161.62	0.966	39.26	37.52	34.45	33.09	37.21	161.61	13	8.53	0.670	4.70	-47.06	-100.00	8.53	51.66	15.48	
163.27	0.982	40.92	38.24	37.55	30.24	37.95	163.20	13	13.39	0.665	6.50	-51.80	-100.00	13.39	51.83	7.39	
164.95	0.998	39.27	38.51	31.31	25.85	38.38	163.20	13	18.34	0.596	7.70	-49.89	-100.00	18.34	51.83	-1.41	
163.27	0.986	38.33	38.11	25.08	23.78	38.01	161.61	13	20.77	0.633	7.62	-52.34	-100.00	20.77	51.66	-5.33	
161.62	0.970	38.44	37.73	30.18	28.74	37.49	161.61	13	15.34	0.582	7.25	-46.91	-100.00	15.34	51.66	-8.80	
160.00	0.966	39.72	37.71	35.39	32.56	37.35	159.94	13	9.73	0.597	6.52	-52.37	-100.00	9.73	51.48	-10.80	
160.00	0.963	41.66	38.94	38.33	37.46	37.86	159.94	13	5.36	0.613	5.61	-40.45	-100.00	5.36	51.48	-15.69	
158.42	0.962	42.08	39.65	38.40	37.93	38.69	158.37	13	4.93	0.678	4.09	-41.63	-100.00	4.93	51.31	-22.48	
156.86	0.956	43.30	40.81	39.68	41.22	37.26	156.83	13	1.83	0.714	3.01	-39.23	0.41	1.83	51.14	-31.65	
153.85	0.976	42.90	39.89	39.89	40.44	37.44	152.36	13	3.65	0.748	2.29	-42.21	-100.00	3.65	50.64	-39.09	
149.53	0.954	42.15	39.60	38.63	38.77	37.95	149.49	13	1.38	0.749	1.43	-43.95	-100.00	1.38	50.31	-45.63	
145.45	0.866	39.57	37.85	34.71	35.09	36.42	142.82	12	3.79	0.604	-1.14	-39.71	-100.00	2.64	49.52	-51.51	
140.35	0.735	36.09	33.64	32.42	30.57	32.53	139.07	12	7.52	0.662	-0.66	-46.98	-100.00	6.86	49.06	-53.88	
135.59	0.438	32.42	29.28	29.52	31.07	-10000	134.41	13	8.27	0.710	-10000	-49.14	-100.00	8.27	48.47	-10000	
131.15	0.637	28.80	27.18	23.62	21.62	26.72	132.18	12	12.77	0.620	-10000	-53.89	-100.00	12.77	48.18	-10000	
132.23	0.762	28.34	26.72	23.19	18.25	26.42	-10000	0	14.96	0.455	-10000	-51.00	-100.00	14.96	-10000	-10000	
133.33	0.376	32.04	24.65	31.15	21.58	23.97	-10000	1	10.73	0.467	-10000	-48.06	-100.00	10.73	-10000	-10000	
129.03	0.353	39.65	23.35	39.55	29.38	21.27	-10000	1	-1.92	0.515	-10000	-41.90	-100.00	-1.92	-10000	-10000	
126.98	0.393	44.90	27.61	44.82	36.36	20.93	-10000	0	-10.00	0.519	-10000	-35.06	-100.00	-10.00	-10000	-10000	
126.98	0.454	47.12	27.73	47.07	38.39	19.67	-10000	5	-12.50	0.464	-10000	-31.15	-100.00	-12.50	-10000	-10000	
126.98	0.388	49.64	30.72	49.59	42.50	18.64	-10000	6	-16.83	0.488	-10000	-27.83	-100.00	-16.83	-10000	-10000	
131.15	0.428	51.06	31.76	51.01	44.66	18.70	-10000	0	-21.22	0.476	-10000	-25.27	-100.00	-21.22	-10000	-10000	
131.15	0.562	52.10	39.92	51.83	48.18	20.36	-10000	6	-26.87	0.506	0.68	-22.78	-100.00	-26.87	-10000	-10000	
140.35	0.708	52.20	39.05	51.98	49.48	23.32	-10000	0	-23.14	0.660	0.36	-27.97	-100.00	-23.14	-10000	-10000	
146.79	0.725	50.89	40.87	50.43	47.16	27.22	136.68	12	-15.86	0.555	1.84	-25.61	-100.00	-15.86	48.76	-10000	
146.79	0.837	47.78	40.00	46.98	43.04	30.37	145.40	12	-8.55	0.475	2.19	-26.86	-100.00	-8.55	49.83	-10000	
149.53	0.904	45.18	38.43	44.15	41.24	32.81	149.49	12	-2.66	0.624	3.49	-34.46	-100.00	-2.66	50.31	53.52	
153.85	0.925	43.92	39.35	42.06	41.49	34.81	152.36	12	-1.14	0.682	3.81	-37.12	-100.00	-1.14	50.64	42.76	
155.34	0.945	44.04	40.30	41.65	41.79	36.12	155.29	13	-1.16	0.701	3.93	-37.89	-100.00	-1.16	50.97	30.13	
156.86	0.959	43.16	40.06	40.23	40.14	37.33	158.37	13	4.78	0.593	4.03	-34.18	-100.00	4.78	51.31	24.75	
160.00	0.959	43.21	40.92	39.33	40.34	38.04	159.94	13	3.60	0.707	4.04	-39.69	-100.00	3.60	51.48	20.59	
161.62	0.967	43.62	40.96	40.23	41.11	38.14	161.61	13	1.61	0.654	4.31	-36.59	-100.00	1.61	51.66	18.25	
163.27	0.973	44.13	40.86	41.36	42.14	37.76	163.20	13	-0.37	0.608	4.74	-37.08	-100.00	-0.37	51.83	15.20	
163.27	0.936	43.43	38.52	41.73	40.65	36.15	163.20	12	0.77	0.525	5.93	-30.99	-100.00	0.77	51.83	13.57	
164.95	0.885	46.00	36.24	45.51	40.31	33.93	166.63	12	-2.88	0.480	8.23	-29.75	-100.00	-2.88	52.19	8.37	
164.95	0.845	47.91	35.03	47.67	40.22	32.02	166.63	12	-1.24	0.566	10.14	-32.99	-100.00	-1.24	52.19	3.92	
164.95	0.808	48.29	33.16	48.15	43.03	30.49	166.63	12	-4.23	0.586	13.67	-30.99	-100.00	-4.23	52.19	9.36	
164.95	0.817	49.47	35.84	49.28	43.15	30.97	164.91	12	-7.48	0.477	17.36	-26.81	-100.00	-7.48	52.01	20.39	
166.67	0.830	50.05	37.54	49.80	45.81	32.03	164.91	12	-9.12	0.528	12.43	-25.94	-100.00	-9.12	52.01	24.38	
173.91	0.872	48.51	38.21	48.09	43.70	33.19	172.01	12	-5.37	0.485	5.02	-26.53	-100.00	-5.37	52.74	32.33	
175.82	0.927	45.36	38.75	44.29	41.72	33.79	179.73	12	-1.71	0.554	2.86	-31.01	-100.00	-1.71	53.50	-10000	
177.78	0.824	40.05	35.93	37.92	37.89	31.26	173.91	12	0.67	0.565	5.92	-35.28	-100.00	0.67	52.93	-10000	
172.04	0.637	35.01	28.87	33.78	32.76	-10000	-10000	0	1.63	0.548	18.27	-39.74	-100.00	1.63	-10000	-10000	
158.42	0.715	34.82	26.84	34.06	28.66	23.46	-10000	0	1.51	0.490	25.44	-41.74	-100.00	1.51	-10000	-10000	
160.00	0.612	37.77	28.29	37.25	31.83	19.37	-10000	5	-6.56	0.394	17.07	-35.58	-100.00	-6.56	-10000	-10000	
148.15	0.581	42.30	31.80	41.89	34.88	16.47	-10000	5	-10.10	0.520	7.61	-36.58	-100.00	-10.10	-10000	-10000	
140.35	0.347	41.88	32.32	41.36	34.56	18.61	-10000	5	-9.66	0.490	5.19	-35.84	-100.00	-9.66	-10000	-10000	
173.91	0.646	39.15	35.23	36.89	36.62	-10000	-10000	0	1.58	0.377	1.20	-30.31	-100.00	1.58	-10000	-10000	
173.91	0.878	43.01	40.24	39.75	38.62	38.67	173.91	13	1.92	0.704	-1.51	-41.23	-100.00	0.42	52.93	-10000	
175.82	0.997	44.57	41.98	41.10	38.93	41.50	175.73	13	0.34	0.747	-2.44	-44.64	-100.00	-2.10	53.11	-10000	
175.82	0.982	45.55	43.06	41.94	40.23	42.34	175.73	13	2.96	0.716	-2.61	-51.55	-100.00	0.35	53.11	3.44	
175.82	0.965	44.95	42.51	41.29	39.09	42.12	175.73	13	0.61	0.682	-1.65	-58.60	-100.00	-1.04	53.11	-1.49	
175.82	0.966	44.57	41.80	41.29	39.43	41.53	175.73	13	-0.22	0.743	-0.37	-52.58	-100.00	-1.18	53.11	-5.37	
173.91	0.980	43.07	41.00	38.87	36.44	40.86	173.91	13	5.13	0.740	0.91	-52.25	-100.00	2.87	52.93	-6.82	
173.91	0.978	42.15	39.90	38.20	36.01	39.86	173.91	13	0.59	0.748	2.68	-62.87	-100.00	-1.00	52.93	-7.67	
172.04	0.976	41.35	39.17	37.31	36.31	39.15	172.01	13	0.21	0.751	3.35	-48.08	-100.00	0.08	52.74	-8.43	
172.04	0.969	39.63	37.94	34.70	32.33	37.93	172.01	13	3.66	0.726	3.96	-48.86	-100.00	3.66	52.74	-5.21	
172.04	0.972	38.00	36.68	32.17	23.95	36.63	172.01	13	12.24	0.643	3.55	-53.14	-100.00	12.24	52.74	-5.12	
172.04	0.973	36.36	35.80	27.18	21.51	35.70	170.13	13	14.20	0.700	3.50	-58.11	-100.00	14.20	52.55	-1.62	
170.21	0.974	36.03	35.81	22.91	24.37	35.53	172.01	13	15.02	0.675	4.23	-53.86	-100.00	15.02	52.74	1.24	
170.21	0.997	36.07	35.84	23.13	24.06	35.58	170.13	13	15.86	0.746	4.22	-58.45	-100.00	15.86	52.55	4.20	
172.04	0.979	35.69	35.41	23.56	23.45	35.16	172.01	13	14.58	0.702	3.44	-56.29	-100.00	14.58	52.74	6.83	
172.04	0.964	35.30	35.08	22.15	23.65	34.79	173.91	13	12.13	0.675	2.88	-54.58	-100.00	12.13	52.93	4.12	
173.91	0.987	34.95	34.79	20.23	21.43	34.61	173.91	13	16.01	0.581	3.24	-52.39	-100.00	16.01	52.93	9.17	
173.91	0.991	34.44	34.27	20.30	18.98	34.16	173.91	13	20.11	0.640	4.32	-57.47	-100.00	20.11	52.93	2.06	
172.04	0.941	33.53	33.13	22.94	19.05	33.00	172.01	13	19.25	0.569	6.83	-54.28	-100.00	19.25	52.74	-0.20	
